segment,ch0_psd_mean_asym,ch0_theta_power_asym,ch0_alpha_power_asym,ch0_beta_power_asym,ch0_alpha_theta_ratio_asym,ch0_alpha_beta_ratio_asym,ch0_hjorth_mobility_asym,ch0_hjorth_complexity_asym,ch0_lz_complexity_asym,ch0_lyapunov_asym,ch0_entropy_asym,ch0_fractal_dim_asym,ch1_psd_mean_asym,ch1_theta_power_asym,ch1_alpha_power_asym,ch1_beta_power_asym,ch1_alpha_theta_ratio_asym,ch1_alpha_beta_ratio_asym,ch1_hjorth_mobility_asym,ch1_hjorth_complexity_asym,ch1_lz_complexity_asym,ch1_lyapunov_asym,ch1_entropy_asym,ch1_fractal_dim_asym,ch2_psd_mean_asym,ch2_theta_power_asym,ch2_alpha_power_asym,ch2_beta_power_asym,ch2_alpha_theta_ratio_asym,ch2_alpha_beta_ratio_asym,ch2_hjorth_mobility_asym,ch2_hjorth_complexity_asym,ch2_lz_complexity_asym,ch2_lyapunov_asym,ch2_entropy_asym,ch2_fractal_dim_asym,ch3_psd_mean_asym,ch3_theta_power_asym,ch3_alpha_power_asym,ch3_beta_power_asym,ch3_alpha_theta_ratio_asym,ch3_alpha_beta_ratio_asym,ch3_hjorth_mobility_asym,ch3_hjorth_complexity_asym,ch3_lz_complexity_asym,ch3_lyapunov_asym,ch3_entropy_asym,ch3_fractal_dim_asym,plv_ch0_ch1_asym,plv_ch0_ch2_asym,plv_ch0_ch3_asym,plv_ch1_ch2_asym,plv_ch1_ch3_asym,plv_ch2_ch3_asym,source_file,class_label
11,-2.10109275039825,-1.961656060022796,0.5778780487356182,0.04609853813416,2.9948423148213794,-4.791180697208331,-7.251253891339513,,14.999985000015002,44.73680200775984,120.15515355867012,340.86565421733246,-10.114061518898785,-1.5906556464441892,0.4260546485467538,0.0336268733053651,1.77667643177447,-9.121414689936756,10.264696973300488,,12000000.0,-8.02698683303061,-110.04641090986388,-572.5229508157274,-4.206508436153848,-1.2514958036426185,0.6025044425468855,0.0484968968124889,1.4516813610042465,-4.031367560714871,26.19001449106837,,-11.000011000011,1.83500172816788,200.8920650936556,60.23458583371256,5440175.421497134,3472.6247249704,0.308841597597853,0.0401950187695957,177.76975762495832,302756.9372109434,129310835.70312226,,12000000.0,25614.844134824,7291559.530209498,2274321.820945942,10.78281297154529,3.8549520235819874,8.398771198027385,2.338827554717384,43.57551134363248,4.089107059149795,s16_features_asymmetry.csv,0
12,-3.8828300879374327,5.436409825613733,0.4983421639097247,0.0443124314155624,-2.290018875658399,-3.5196855658682784,-2.759557129680928,,-6.0000030000015,0.8946360730970834,-100.2713090379373,260.9498961718358,-5.749314563062757,18.04613237100596,0.66596216934532,0.0433500711749691,-2.1279227504514573,-2.366510364299451,-15.803994616786817,,-11.000011000011,-2.046105619193531,55.06233414780052,-106.33624862761668,-3.0280157148877014,2.605638098381652,0.8488256100941473,0.0463893734548689,-1.5945034517728098,-3.0268306489893786,19.7647816384182,,-11.000011000011,8.055630903682554,-71.16577329398349,73.99623537388388,4410192.682234132,3700.6666840628,0.2667593117359279,0.0455962299386292,144.09037296504314,260813.2610255456,101531860.83402891,,12000000.0,1647.2772338098,7316775.398762729,2316294.4649250936,21.20031270479716,6.221588240959852,-13.902338080665556,3.478795808789356,-87.80280210934188,13.780945893756906,s16_features_asymmetry.csv,1
13,-6.82516670237136,-1.4520666674389189,1.1323646100508755,0.0612525332075312,1.9488470548301635,-3.816188970319936,-6.954313126455464,,12.999987000013,9.649972428952491,39.2002505816197,-88.45345457045242,-12.204310949910528,3.0069190399135524,0.479230511565053,0.0351291034230511,-2.354844621540321,-9.453687082104388,15.570511054732174,,-15.000015000015,-3.0550885583774563,89.43241642625279,-100.2135796238782,-2.1221346499024074,-2.332475325635543,0.9935186921699564,0.0343992066534719,4.700273677892301,-4.302129767456292,209.4403082467206,,-11.000011000011,66.49288709040428,65.15001536875707,237.26292036316903,4225215.079179134,2313.9878639038,0.4571074497878076,0.0386001108484754,394.740798872,448452.2956270782,84625122.57130772,,16000000.0,38800.5642438888,7276177.241645442,2247829.9960166337,3.183723881315227,2.1833175980437383,4.0268563395234604,3.6434947866313614,-15.32314374412033,5.532968651795025,s16_features_asymmetry.csv,0
14,-3.667291048923567,-11.573124958384344,0.5665547253320511,0.0475603603889671,-6.970026624572727,-4.458862324755977,-3.440915812999644,,10.999989000011,3.83842404195396,26.98228176166862,62.96730967263174,-8.032571142177064,8.007779328479597,0.8022370057245636,0.0222293808820087,-1.963278042905051,-2.421302935778197,10.83611604321738,,12000000.0,-3.368723859129634,114.46509430996882,-207.4494509597572,-3.34844725357862,-2.062320304642188,0.5252660785894135,0.0298928067294919,1.8193719567550075,12.671312271040732,-24.86865805271171,,12000000.0,6.0254428768473804,-186.6941831055977,-109.05650036786814,7947152.282626627,7958.043855553799,0.2056669508967334,0.0521851131846262,51.6748285885981,200437.03618683305,139861749.6244875,,12000000.0,17732.1012000726,7447438.9820506675,2265384.5485910554,-39.55451506827139,4.662915323233724,-15.299965438087654,-1291.5575320171597,-79.24373928132817,-13.065206387791198,s16_features_asymmetry.csv,0
15,3.914184243482234,-6.587158109710492,0.6254054108526546,0.0509265579007294,-6.588610939083512,-3.3885448342809377,213.5638340145572,,5.9999970000015,2.1663456095005245,49.99792687442818,-511.27832610940175,6.01646246333406,5.360977018409632,0.4537367500071145,0.0394381284696104,-2.7946270029415463,-5.720302389353168,-26.47181543976681,,5.9999970000015,2.1666158787105423,-412.4219587724624,-1069.5317962375916,-6.37809675605295,-1.4287419599693674,0.8148142403272275,0.0532622999532179,1.8445971419696263,-3.933882280235269,138.47037360667528,,12.999987000013,2.1629103901563824,-61.11005089333343,236.19145328012183,4312591.735527898,2749.5765467954,0.3226514548032263,0.0329480813060513,234.5211549204,317422.2281131168,85364377.44724444,,12000000.0,5550.019804813201,7329352.236112645,2338303.991253067,3.1883473174228985,2.35865664238788,2.2036867656092056,3.4015155443334515,13.162251670911086,3.214230891554384,s16_features_asymmetry.csv,0
16,3.213846401724545,-9.699380869563177,0.4871566980650924,0.0615806349676226,3.221438156078944,4.868117263172315,-7.292107339333053,,12000000.0,-3.0726754887066905,514.0972025789308,-68.53936399439267,6.001250908561114,-42.379938089616886,0.6990678989047212,0.0747181666798225,-12.371682064637175,-10.579289638740882,49.57098997426233,,-13.000013000013,35.81746956338023,408.3587995328275,159.92322547950155,3.275954735768409,-2.9913838306290272,1.050696564867901,0.0414091618401994,278.026943702967,-2.968191760872453,-8.200984351359184,,14000000.0,1.5078480824158231,149.08706997833178,-41.39422599937036,9042958.771290548,3829.2765580362,0.47963964903597,0.0614763689500136,250.38111541680004,465336.063279996,136842153.77693355,,14000000.0,21738.07053264,7287773.580136036,2285565.7128328187,-72.78761109363994,6.76213290509945,-31.31225444433835,4.638455323734423,-106.99536117344088,4.870496736772413,s16_features_asymmetry.csv,0
17,-4.072593577396975,-2.604589609256062,0.6363600623622262,0.0412356905760358,2.1956090711740366,11.43351385135977,-2.315653212618514,,12.999987000013,2.21947571119084,235.4745226698547,1346.0087326808275,-8.509498003801093,-8.905599413971357,0.7930340054472578,0.061479913255842,-169.56248641662185,-9.15070990214679,-30.11841247082692,,-6.0000030000015,-5.182217187598055,142.81367885655683,155.04499110167393,-3.071470898384089,-1.9161896606365176,0.6340423296064459,0.0337850499419669,1.9212930959074104,-82.09810065598326,-66.44086758384749,,12.999987000013,1.0362709694136334,293.71873199644784,-82.00754253320831,9727588.28659816,1970.2563288522,0.484996709664476,0.047856632620205,491.8191439614,473662.7573815352,210812991.9863289,,14000000.0,7460.3775778638,7587625.812432224,2153714.596183886,-20.342386310702064,20.034618224403737,14.087299191707109,4.1348793050725225,-62.50808619944257,3.2965698034119404,s16_features_asymmetry.csv,0
18,-2.034939405374368,-1.2856188382088292,0.8691513956187285,0.0700504559463514,1.558043687290959,-3.775778399618896,-2.5228247257713443,,8.999991000009,0.0072914105290332,-644.5241390214621,-617.4302474757981,5.031103941694439,2.763463785985025,0.5874238972043117,0.0521975500735644,-1.5719417383511252,-2.8117607180385207,12.79932924299563,,8000000.0,0.1253314637619813,-65.01916653043699,-2897.211414889573,77.63245724994827,-1.4984251430679492,1.157457756103929,0.0396301421091437,3.433867723202167,-2.1491808625267743,7.845103498023526,,10.999989000011,-1.7407125103708303,-27.89273555975388,130.65039908909608,6776894.841305245,7404.7675519556,0.6776314087113939,0.0537280910587985,182.9762859325797,659903.7249980269,191072122.9039829,,8000000.0,-16309.4972734412,7327449.826600682,2232846.165589992,8.154511259358431,5.592514368911574,30.21211248346341,6.2338481066535865,46.675643447328056,8.02609426806336,s16_features_asymmetry.csv,0
19,16.96989254598469,-1.3603947166404309,0.9703830078654098,0.0509444605117448,1.759778505128129,-3.594571868355024,-2.4247842325089315,,12000000.0,-5.076313850043694,92.97819474211155,-48.21136436006068,15.351609068984816,-4.398611602371843,0.7712367551000221,0.0438479536309451,4.553892278792834,-63.23225368371884,-96.58477106843308,,-3.000000750000188,2.270961602128077,127.43949331739468,-190.43947936021047,6.7744843803417325,-1.253198742346992,2.651595488196396,0.052748430656668,1.7842143170250095,-2.3432044688704825,-29.79471340327454,,-13.000013000013,-4.660873031219716,30.082057664348973,-139.10195617731966,8452245.920080563,628.3158073638,0.6945948674640493,0.0471424551412906,2203.958267742,678599.4455047431,83553783.27611421,,10000000.0,5623.465247382201,7343748.486026077,2222920.7065365026,5.069469103239873,3.4162349535236163,3.436119839421398,5.071183302548266,10.191781215699162,6.654650846823701,s16_features_asymmetry.csv,0
20,-1.882653209644814,-12.554527207078555,0.5898217013037874,0.0799017655038785,-3.3163953382554165,-2.850151462854489,-2.7818531319487216,,12.999987000013,1.9005329098936576,109.41106587613362,-3165.9986972440743,-3.882054995236329,-1.915764606655844,0.4475810902492806,0.0409697001717173,2.3862307528978546,-7.383528246920586,-19.17374611381454,,12.999987000013,23.32557831556399,-74.44767150071081,-98.98614600676382,-2.7852958224585134,-2.246449400584443,0.6321444889393031,0.0302983794454518,3.3946309865804163,-5.65049743461825,-5.787753536019098,,5.9999970000015,-36.90356712943584,-739.3022050982001,58.38918596014975,5965964.138356264,1416.6046963272,0.338582623713994,0.0267132159492401,477.3459788912,334119.91499292024,88723616.33642901,,14000000.0,27632.561064273603,7232454.908082986,2319273.988329478,9.409762886025751,16.509316773573225,-47.82330170480888,6.151085688327379,19.57380763819049,21.765404572918616,s16_features_asymmetry.csv,0
21,-5.282818524263065,18.63795028474068,0.4390237734811867,0.053048944395379,-13.22146068565858,-61.73227419416483,-37.99653321030018,,2.9999992500001875,-0.2765907729850901,43.18539327055023,165.5203731761214,-4.46914888350942,-1.4292003136998868,0.7229291741696977,0.0758813012983132,1.986666511138608,-3.3434086562888914,133.33425394497914,,-3.666667888889296,-0.4183865876689068,43.51698628601851,84.29732654095743,-2.1964652021564017,-3.5088555766257423,0.4142080989808386,0.0436693475113287,2.210903483705969,5.621482732174939,7.838949693874433,,-9.000009000009,-0.6248414100320286,252.01857638611625,54.30667180936574,10558225.68144632,5204.790703153,0.4706151493920805,0.0414773782441525,180.7697586565546,461053.5041018678,142739084.02198756,,8000000.0,-5242.8447524504,7475780.393629523,2387120.6151810377,12.252687075513451,6.987415653689226,22.69951929181489,2.567206857493105,22.06737470727653,4.570536561860521,s16_features_asymmetry.csv,1
22,-1.6534893371703343,-1.7623970510713274,0.4550166121666417,0.0499631306351023,2.159904590916301,-7.463849278724253,-6.580256293363715,,4.99999750000125,1.075519794169191,-567.0063126058029,158.95195010455532,-10.189701970499634,-9.10585727485054,0.4906605434482539,0.0478371080348222,6.970537421142034,33.66691770586595,4.021053880647052,,12000000.0,-0.9724874444689924,56.28738185453346,-325.0117754712662,-2.818347945796107,-1.9472243582547413,0.4381262459417281,0.0332984966105297,2.180486225941581,-11.70895650360504,4.954979485953024,,-13.000013000013,-4.213333176362098,-102.72600463612558,37.51267763607235,6928208.157162131,1804.9170807792,0.3859832537863449,0.0338588141360848,427.2285185546,379557.5691917412,190841923.5020352,,12000000.0,2998.5035121190003,7288421.558479115,2300484.727001672,3.506398542898157,5.428687678682189,17.03975921640288,3.4747479733186486,15.945329499757992,5.354386295212254,s16_features_asymmetry.csv,0
23,-47.22981897760291,-3.792225124339341,0.9405625017652912,0.0760925947153813,-12.208538636549385,-3.0415283080364635,-117.81718811749236,,10000000.0,0.1248115665829452,170.39584963350265,265.15737310783885,501.191138769219,-3.1878145604291097,0.7634948324425317,0.0503083913714718,5.744327819261436,-6.734722471616224,6.8682817703935966,,10000000.0,-0.1630806098732762,41.74217545525329,-413.38751197554245,3.749649779932336,-2.006988637389997,1.1023668269094355,0.0426510552399059,3.3792044106861834,-4.055110695959328,3.775572983638829,,-9.000009000009,-2.2711165054109,53.82999295381791,-322.777597922153,13669344.574173726,4309.3201104426,0.5771210805371059,0.0514524533623999,267.723604721,562646.3139237615,205834888.3130625,,10000000.0,-3404.1156904046,7259394.3866270995,2303072.927603074,19.02011830186658,9.794101324606908,22.96855379153069,5.7631613766707135,69.63043501308455,4.837559819423883,s16_features_asymmetry.csv,0
24,-5.200488642103162,-6.343151478039705,1.9851271168959104,0.0451282564850357,-2.180224866301067,-1.7087673576735092,-7.215859600918003,,5.9999970000015,-24.78036303340017,-75.07673811202292,-83.93431414046587,-3.964352926615303,-2.217877183034654,1.108139457747928,0.0693181381413795,7.409297264619644,-3.0416403269336345,-40.81476670887211,,14000000.0,-1.989178384449344,-107.61173377991015,-304.90950380114606,-3.0436014703924945,-3.8257795678671696,1.2218607865214404,0.0337474965188238,-13.50217776606261,-3.0432343171297744,-3.6576285567798337,,6.99999650000175,48.66562757636285,96.902182519216,84.9086241362244,12236390.774157483,5791.6927880678,0.3684982304659769,0.0478829734111282,127.20668628647128,359882.1175334788,159739868.67571053,,10000000.0,3525.7290107102003,7263638.364219756,2215405.823499058,6.9959104693975895,-14.104258218720007,59.57867627585836,2.6108332968755743,17.89498095469693,4.623838546939015,s16_features_asymmetry.csv,0
25,-1.8971832874729029,-10.995459151057675,2.573953421042177,0.042720478178419,7.137341445542417,21.836755150916133,-18.537267320840662,,-11.000011000011,-3.750921581757461,-47.16462806494568,544.675514888187,-2.0193031647013147,-9.076544796099745,-8.881876222352844,0.0866658808796148,-5.474785590063984,-3.568523345429359,-7.11865204843712,,-9.000009000009,-2.164328492902055,-321.4578417125511,-68.50393275829136,-1.9658602357683856,6.618119220918924,4.979884293614873,0.0901056487064058,-14.705526518864572,12.08785235548446,-32.69388113016761,,12000000.0,-6.393360233078135,-2416.740947263548,36.24115584373313,3225392.655827838,15507.3468912012,3.212920337863827,0.0580479345877134,414.320520445,3122298.838493738,101587864.55644402,,10000000.0,6801.784568361801,7331099.582254165,2420948.065602936,1.1724584067179649,1.755534877333224,1.048524545614491,2.602743437309966,40.72461368185416,4.460314141307505,s16_features_asymmetry.csv,0
26,-10.852125119410491,-134.22497307998893,3.3297355245514817,0.2508267704563458,5.639529127526076,5.718278220483327,-4.27884857876534,,-13.000013000013,-5.552006910126541,36.8374813292558,254.903935772362,-6.69529073475324,-8.12986904059243,9.940973469985591,0.2927542751126442,5.828247733890987,20.72119252986853,-55.07020593033775,,-13.000013000013,-2.454481576867673,87.66405810040298,53.08780146634528,-2.7296470790546232,-5.956772663821941,7.395419126429747,0.3672417516063911,4.0729911216335,18.56524609562649,-3.592736982315312,,14.999985000015002,1.848687784929233,-64.57869796604744,-105.01878892849156,10408833.462849954,8183.608666115801,10.785938986531033,0.2125045934661054,2635.3419584248,9749981.101403097,99790612.22053333,,12000000.0,3330.481036419,7321839.194753448,2470615.445440784,5.467899524717827,10.253392474282244,7.986276894129396,3.5304161655412094,-21.153806243133825,6.087846025678753,s16_features_asymmetry.csv,0
27,-4.512502630423408,-12.93426125662332,1.8994809845477847,0.2382105849051532,1.9898900481818305,2.3287603463707938,-17.049348822232126,,-6.0000030000015,4.517457198019361,59.49448725698367,105.66098307662492,-7.604794696351822,-7.340764545970969,4.279378706363819,0.5340806531182981,3.008314284368128,4.036656202053684,29.37945159577621,,12.999987000013,-21.70020379362221,2169.399093859877,83.89922290376641,-1.960844041103668,-1.6581047019749775,4.02917447467804,0.6084739115459035,1.3699322151807525,6.472559541587347,-2.8015960348242976,,-4.333334777778259,-7.621260432348344,-90.94714164540105,-50.413353038216506,8197095.550599568,132280.08250274122,15.25610043695195,0.2613841538019124,230.66011886580003,13492710.12738185,102769368.81779566,,12000000.0,20012.264463653803,7235724.431821817,2415089.426953747,9.904561859626936,2.745484732932275,13.200588692719606,2.884571326405416,26.950412021412763,4.6456883704593785,s16_features_asymmetry.csv,0
28,-1.983678702975904,-3.389264073618244,2.727046454431043,0.191479038461741,2.0772778553553706,4.193550973151065,-4.0317896629828684,,-13.000013000013,4.764345550513926,119.7852980115114,79.30119009940019,-11.377586345869936,-2.1322072803171244,-2.7426845658598187,0.2980652260499299,12.750111784600955,-2.8204501308351304,42.752043011312765,,14000000.0,-2.92773432516526,66.50801882973226,-51.90525092932023,-1.4786576163068272,-1.885106046044596,7.376941004770692,0.3472079978678786,1.6825836871059692,6.777884192975327,-2.085679423139423,,10.999989000011,1.1075083869725562,192.59528157227496,53.698722499888426,4938258.603308806,56725.2001242424,8.829678882939852,0.1586249192430871,311.303179554,8180836.609665328,96556571.11417024,,14000000.0,13037.307667705802,7201075.703356863,2394578.794548272,5.453033262364056,3.009846557683284,5.838045774204794,2.344234548176395,9.464923995749889,5.147936809396208,s16_features_asymmetry.csv,0
29,-1.725327596501418,-2.4434064721051847,4.170165667395498,0.0760244401935064,3.0557894743504894,-10.71694179330251,-4.316759098734308,,-13.000013000013,3.1266939229510893,669.310206535515,-106.35245007080118,-5.1160972239858085,-2.155001142487431,-1.7205349261005758,0.15396599540406,-3.381089534471106,-1.5241020905976848,11.147629687524216,,12000000.0,-1.7388195687652606,32.445177178881515,-24.109425705052423,-1.8221907663956485,-1.5954401144652977,-3.674564347122346,0.1812767944880652,3.0517294826184376,-2.7275806872392625,-3.927844161098289,,-13.000013000013,1.4670991503370852,209.2657264603972,-88.54077566328829,2522167.66058182,28245.352632689803,5.487278180676248,0.0844325619699336,388.5162798814,5265009.078048933,90213659.66798209,,12000000.0,35780.037281754005,7209869.251490507,2447871.535863384,3.663737716663437,1.890314087785517,4.059538682715283,1.310423922159106,-47.68574797228337,1.7097062822294504,s16_features_asymmetry.csv,0
30,-1.7006686056451996,-2.743912814805828,1.9110315098677253,0.1001686274521695,2.095793193536276,6.717240975001498,-8.846701580688514,,10.999989000011,0.0984718411516245,-40.37616480364141,84.91532736591653,5.886869674776006,-1.2881051306011937,-2.523545496926172,0.1805286548101733,2.149743595913852,-2.182021587388713,4.037673966300776,,12000000.0,-2.5402250184535453,51.73511939086484,70.35007945601491,-2.4585051307553507,-2.94380030449574,-4.899555407520323,0.1894556591158625,42.72640926508686,-3.395263188659752,3.5553928743562406,,-7.00000350000175,-1.707871649515157,-168.6684451730577,38.15119531443639,2406382.1631011777,6715.952017424401,6.118080742689799,0.1051497086069845,1821.4124563024,5812489.931405631,108904148.62491795,,12000000.0,25066.2220694958,7475899.259414323,2497936.374549957,4.651757085349285,4.197350563409681,4.374276689302606,1.949063634011991,6.217364050077785,6.398915359978044,s16_features_asymmetry.csv,0
31,-2.2912940676078604,-6.348709244910561,17.386766552398957,0.1887020732219635,11.503188995605216,-16.781030309182473,-7.451657918697587,,8.999991000009,0.5146506249622946,-134.4675462465632,80.66482094772212,-33.73408175159378,-1.6409985310964852,-2.052038216804111,0.2986027411148187,7.808147748946668,-1.9579123006010968,6.344399072421549,,12000000.0,44.86683513156641,36.52288986830368,-192.75479059001785,-7.73256668638218,-2.7480298765428413,-4.173987853866979,0.2988683444987977,10.7301725772415,-4.065942477285482,-12.904143768473876,,-11.000011000011,1.7102785989025198,100.46672364936823,-308.5976557463581,7023420.529947708,55844.41738631981,13.917269069702073,0.1993069510651265,498.41224275600007,12656049.727812594,77136662.12378266,,14000000.0,31170.786985050203,7255676.44893094,2420386.5160873868,15.093043622755202,3.568122729255223,-39.46047424447909,3.146403668090513,132.34359598421213,6.716167290243984,s16_features_asymmetry.csv,0
32,-2.200266166605562,2.297196733574977,4.821760085939789,0.1670553433527652,-2.483774962818321,17.516014427588615,-55.68838396303846,,-15.000015000015,-14.623927063329472,29.964694084306608,79.08021764391893,-12.484471069351644,-33.78727507123228,-187.1619808114457,0.1825491807188533,-27.197794264036443,-13.826936189329878,36.63242892405804,,12.999987000013,4.101233152278649,-412.1240662306202,203.11675029938263,-4.060789707074565,-1.6569541598077726,-20.30615732294321,0.2909438000943234,1.873445323356924,-7.647341139483351,-8.854069918389794,,4.99999750000125,1.3178371560141562,-370.601525031733,25.00456920853541,9993805.302239845,12540.2213954472,8.386687941945837,0.1180653243371906,1337.352878333,7919196.679706086,89576909.76769327,,12000000.0,23080.4105483526,7166789.707587629,2439179.0913548293,3.2326354940036524,3.982866300756433,3.1590519842233507,4.606711155787568,-67.77200608779434,6.671906629094132,s16_features_asymmetry.csv,1
33,-4.938285349104724,3.0007799096616083,4.988066752060178,0.099847933759339,-2.896942225794948,-40.23028034656374,-5.141058392198039,,10.999989000011,7.123640737736578,-121.22844424869416,-58.61374962010398,11.116588720925249,3.462729421168182,63.50622250755432,0.2200687106222523,-2.9224138447712984,-8.824257407457063,7.460479370047165,,12000000.0,-6.286484411961769,45.03729840158999,109.09021517486526,6.018622586771274,-2.6455245226563933,-3.9102045205249545,0.2923258964512598,14.565369699211976,-2.803216007427222,20.89267885769497,,12000000.0,-6.485046619221755,-130.6641673045521,75.39804394726382,5076134.892746517,48862.3227782956,6.487600965565097,0.1247057872813041,265.53528614320004,6106822.887573902,92204533.26065984,,10000000.0,29218.7521061432,7328622.415903981,2398447.82834376,1.6168272860542658,4.001881077167616,3.012157437763277,2.1401276355395127,7.529813050349584,3.6777729462894335,s16_features_asymmetry.csv,1
34,-1.3606795445351418,93.40015414869696,1.8872307837866409,0.1337628843603854,2.5963464559581872,2.5207658983818035,-4.011292235172954,,12000000.0,0.9629379309420794,-77.07465286083607,60.28786609119383,14.665200308895871,2.848928701418809,3.926855896229531,0.1717406763814553,-6.101145306942943,6.154535277164765,-21.73581420581044,,12000000.0,2.6257369621772693,-107.89964144611534,80.11251167813491,-1.792251057801304,-2.1253468098988773,2.059658845159047,0.216223569006847,1.3314170341526783,2.3402902032900514,-3.780898125653661,,12000000.0,0.8681401081881189,98.97975786195012,26.43472635104452,7056958.0425392585,32487.2051457924,8.586769174592545,0.0936169895808887,528.59213613,8202808.075522438,111717006.38166171,,12000000.0,21540.528540539,7306728.718093571,2430967.295840937,16.152548686792947,-16.29109706282254,125.61035212625184,11.916357434869107,-104.50916247636212,17.025664108710206,s16_features_asymmetry.csv,1
35,-3.456359657664468,-6.25101734833089,1.7143475636002117,0.107744124170416,1.920606250561357,2.5366963832511016,-7.924904205380317,,14000000.0,-7.8229035456988605,-58.26091582537374,-62.63606557576489,-10.860060466097602,1.6332068157908193,-11.759387668751868,0.2865020283079061,-1.4211556454222978,-5.371344484524521,943.396840218876,,6.99999650000175,35.01648887777889,-101.65461507413195,324.87730581107803,-2.7593633358888283,1.901807585740144,1.6530749645975342,0.2733361409764592,-158.1710552197139,1.916366126281916,-3.183364386864705,,3.666665444444852,3.2038309140604326,-88.25712765964938,-237.2868862917199,4599671.097737486,35405.006419962,6.732695457610154,0.1393499292541312,380.3030043124001,6294150.72826114,83605282.32054232,,12000000.0,34015.7911372492,7216659.406978217,2382472.3639621027,3.1610534739999365,-17.280568695141515,2.982017410477631,3.2317640375500694,31.775015338643133,1.802555241980706,s16_features_asymmetry.csv,0
36,-4.335147152764567,-39.717086033927046,3.235094118548606,0.1298969412481852,4.1552996230119135,4.632805155826446,-2.868034862873793,,-15.000015000015,2.988646967375812,-122.12647394856496,42.66545750629451,-6.389719789085477,-4.255333112282895,-9.49717497415037,0.2717456853012283,9.74944854996448,-6.14035092635819,-4.202715393258019,,4.33333188888937,2.3323911351687774,293.11042434044555,38.39848861951278,-2.0299195526304814,-2.1602189429047125,3.940268367722176,0.2859802438839557,1.621150193055654,4.587555766505809,-2.5771870917934807,,5.9999970000015,1.0178984440946843,-123.723004167346,22.473686964339787,6587057.64213379,29707.9356052128,18.57474451742164,0.1182467306772969,1250.4062455228,17537847.92716992,98551765.05507116,,14000000.0,27623.1641321758,7066654.043616771,2418304.1263561067,19.05777216395276,-16.174422142546018,10.486295479055691,8.480958000500955,230.59571200376405,11.196058179906332,s16_features_asymmetry.csv,0
37,-2.6546775840872927,-1.9378679085390995,9.46314685014014,0.126534964689868,2.20936301576727,-15.019459881688803,100.8320322143192,,-11.000011000011,-8.896543001567231,24.30304334347444,-71.85240843831102,-10.946217188579878,16.72070632755169,-3.238904599695341,0.3209994702232863,-2.3673275835351992,-2.906657624420278,-197.1141689870564,,-15.000015000015,3.552318525651309,36.22575974177141,-32.34434078055453,-3.4660327934702955,-3.695204636875344,-2.318124166071398,0.2643301331962668,-4.056849091739139,-2.180053338786194,-8.38226137728102,,-11.000011000011,19.04456554229052,-41.60580711764872,435.9822678831205,9832632.508707006,31618.15519732461,8.654568975430356,0.0942831977136369,547.408380599,8264946.197227472,88427414.70682275,,14000000.0,29647.9030883046,6978655.962251963,2446610.3409057693,4.038120879302128,33.126310934322085,-5.992844124536938,4.621089647261903,7.535623610629873,55.48154002805968,s16_features_asymmetry.csv,0
38,-1.36108449904561,-1.6244248948418132,9.413399902789806,0.0790662560268756,2.4035902033415204,-3.763381404171378,12.560687213620518,,-11.000011000011,-4.409212027172256,-54.54963536535909,156.34539871449851,-3.57137033597341,-1.3242882221143866,-2.146271980666906,0.1349766198932885,3.396648763545746,-1.7123527530841558,5.416780272595004,,14000000.0,20.250179503116435,-180.62841715623472,-240.03536053149023,-1.547571403663992,-1.453936870430747,-2.514694592414698,0.1195906655124258,4.062834199653847,-1.9351669723318643,6.283148313210323,,12.999987000013,3.686079412460069,-45.53876290776751,90.7089308628215,3165534.3425821024,52518.796980902,3.502976879081294,0.057554899162263,133.3938965303618,3404989.952401792,83098398.8329152,,14000000.0,16146.269402909202,7193111.771433004,2421338.290639713,1.7760331704315273,12.454524857598075,2.405073768375692,2.572793050510951,12.811184109698369,2.893050349219358,s16_features_asymmetry.csv,0
39,-3.910676859904355,-2.147791507237004,4.186417498446045,0.1751424925332461,1.8524254231168789,9.157879604855353,-7.253224850100608,,-13.000013000013,2.167857787766024,-662.8178289655665,-110.57195806082444,-12.818578436515542,-331.3471519829431,-1.9623970329189364,0.4521393553478927,-1.8584377170866888,-2.04308795994928,7.234232978657591,,-6.0000030000015,-5.694632185705647,-182.6359519957001,-38.35003382684281,-2.2403106669960886,9.583143365509384,-6.13382608298771,0.3396799366716215,-3.1438506612251365,-5.139063646195708,-669.687963241632,,12.999987000013,-5.927082903731869,70.20797336551958,-111.5951935921016,5253983.850694169,35059.243097282204,17.084209078614702,0.2981630406727519,974.5352742462,14867708.492617272,105369970.59904616,,10000000.0,17354.1042560172,7180285.529334477,2446172.3250464327,4.239641872723051,6.93181658002741,38.55972215503234,8.912620610546407,14.702220634652653,-27.51550947858624,s16_features_asymmetry.csv,0
